model_label,sample,flow,dimension,metric,outcome,term,coefficient,std_error,t_stat,p_value,ci_low,ci_high,nobs,clusters,r_squared,status,candidate_rows,dropped_rows,dropped_regressors,fixed_effects,se_method,cluster_col,p_value_reference,horizon,bh_q_value
bucket_country_year_fe,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_gdp_constant_2015_usd,0.09621328055880546,0.07750574479541501,1.2413696663746805,0.21938201034220545,-0.058875356552108765,0.25130191766971965,1322,60,0.6251063302651423,ok,1920,598,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,
bucket_country_year_fe,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_population,0.006019668646264673,0.08941773920695463,0.06732074306119877,0.9465539853148197,-0.1729048142259536,0.18494415151848292,1322,60,0.6251063302651423,ok,1920,598,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,
bucket_country_year_fe,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_gni_per_capita_constant_2015_usd,-0.012795895257337958,0.07809768034627725,-0.16384475442295146,0.8704133465209594,-0.16906899266965364,0.14347720215497772,1322,60,0.6251063302651423,ok,1920,598,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,
bucket_country_year_fe,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_high_product_high_partner,-0.0009095686004477474,0.011894071859596067,-0.0764724319127022,0.9393019786035872,-0.024709551418149203,0.02289041421725371,1322,60,0.6234134070682038,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,0.9393019786035873
bucket_country_year_fe,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_high_product_low_partner,0.0072010791262847405,0.010908766969365262,0.6601185217822783,0.5117467209170259,-0.014627313160057104,0.029029471412626587,1322,60,0.6234134070682038,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,0.7676200813755388
bucket_country_year_fe,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_low_product_high_partner,-0.008688000578352615,0.007747175087291327,-1.1214411034293834,0.26664378309137876,-0.02419006212126313,0.006814060964557901,1322,60,0.6234134070682038,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,0.7676200813755388
bucket_country_year_fe,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_initial_exports_constant_2015_usd,-0.1102807111954847,0.013265274037328127,-8.313489105853202,1.6174415005914878e-11,-0.13682446323325256,-0.08373695915771683,1322,60,0.6234134070682038,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,
bucket_country_year_fe,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,oil_export_share,-0.031440222348923796,0.06660919206874372,-0.4720102642361441,0.6386605688664739,-0.16472490781667365,0.10184446311882606,1322,60,0.6234134070682038,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,
bucket_country_year_fe,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_gdp_constant_2015_usd,0.10276603788308002,0.07527541018016369,1.3652006363980007,0.17737315137659485,-0.047859709971126055,0.2533917857372861,1322,60,0.6234134070682038,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,
bucket_country_year_fe,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_population,-0.002943765185363635,0.08641607779663951,-0.034065017302580124,0.9729402910071037,-0.17586193744895545,0.1699744070782282,1322,60,0.6234134070682038,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,
bucket_country_year_fe,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_gni_per_capita_constant_2015_usd,-0.015553278927898304,0.07708807467495028,-0.20175985706583396,0.8407985056368237,-0.16980616005819704,0.1386996022024004,1322,60,0.6234134070682038,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,
bucket_country_year_fe,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_high_product_high_partner,0.012764978560036992,0.012778833167348395,0.9989158159332728,0.3223744428190656,-0.012866114890207208,0.038396072010281196,1045,54,0.8236373982556248,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,0.8245599949040177
bucket_country_year_fe,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_high_product_low_partner,0.012732022079839485,0.01075614546804726,1.1836974609223965,0.24181481208549005,-0.00884207361775275,0.03430611777743172,1045,54,0.8236373982556248,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,0.8245599949040177
bucket_country_year_fe,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_low_product_high_partner,0.004311302434839914,0.006626707198354324,0.650594979646993,0.5181185663535023,-0.008980188990403365,0.01760279386008319,1045,54,0.8236373982556248,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,0.8245599949040177
bucket_country_year_fe,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_initial_exports_constant_2015_usd,-0.10016742839020437,0.014922204370321334,-6.71264284447321,1.3079091361695844e-08,-0.1300975800472912,-0.07023727673311755,1045,54,0.8236373982556248,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,
bucket_country_year_fe,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,oil_export_share,-0.026571160033246097,0.042848477679814256,-0.6201191144245403,0.5378366482882828,-0.11251432254500063,0.059372002478508434,1045,54,0.8236373982556248,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,
bucket_country_year_fe,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_gdp_constant_2015_usd,0.09117468742476095,0.04848475589120974,1.8804815193736155,0.06554237000450577,-0.006073417537997422,0.18842279238751933,1045,54,0.8236373982556248,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,
bucket_country_year_fe,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_population,0.0038528406433334973,0.06575190602315223,0.05859663812600131,0.9534937663794218,-0.12802878154712094,0.13573446283378793,1045,54,0.8236373982556248,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,
bucket_country_year_fe,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_gni_per_capita_constant_2015_usd,-0.017224957919435638,0.04255546108265406,-0.40476492279052445,0.687279340093508,-0.10258040356487443,0.06813048772600315,1045,54,0.8236373982556248,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,
bucket_country_year_fe,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_high_product_high_partner,-0.003690275852375083,0.007502891000103812,-0.49184718961318025,0.6248583985009744,-0.018739169429139783,0.011358617724389616,1045,54,0.8213917418209553,ok,1925,880,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,0.8245599949040177
bucket_country_year_fe,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_high_product_low_partner,-0.0035509121741076153,0.008768447074264262,-0.4049647724429657,0.6871333290866815,-0.02113818977846984,0.01403636543025461,1045,54,0.8213917418209553,ok,1925,880,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,0.8245599949040177
bucket_country_year_fe,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_low_product_high_partner,5.549398927619936e-05,0.004944424594790826,0.011223548506466207,0.9910872336379208,-0.009861765840876675,0.009972753819429074,1045,54,0.8213917418209553,ok,1925,880,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,0.9910872336379208
bucket_country_year_fe,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_initial_exports_constant_2015_usd,-0.1000272130443719,0.01549557354020708,-6.455212050385013,3.389391898895284e-08,-0.13110739761779577,-0.06894702847094802,1045,54,0.8213917418209553,ok,1925,880,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,
bucket_country_year_fe,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,oil_export_share,-0.026157724720790494,0.044998469124884075,-0.5813025471643283,0.5635007084739441,-0.11641322396346149,0.06409777452188051,1045,54,0.8213917418209553,ok,1925,880,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,
bucket_country_year_fe,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_gdp_constant_2015_usd,0.09084952738686686,0.048097662178553706,1.8888553678472924,0.06438844322600015,-0.005622165911918955,0.18732122068565266,1045,54,0.8213917418209553,ok,1925,880,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,
bucket_country_year_fe,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_population,0.004721958675814338,0.06523113362879518,0.0723881130548053,0.9425655341971021,-0.12611512637018635,0.13555904372181504,1045,54,0.8213917418209553,ok,1925,880,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,
bucket_country_year_fe,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_gni_per_capita_constant_2015_usd,-0.017829856926760757,0.04211441989109576,-0.4233670313604514,0.6737406288792513,-0.10230068596846127,0.06664097211493976,1045,54,0.8213917418209553,ok,1925,880,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,
